client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
2,TCN,season,6,autoformer_same,step_4,1.9241921231001218,2.575746013510165,81.37080199488774,54.30188466195671,72.68911550164702,0.6853435414433717
2,TCN,season,6,autoformer_same,step_5,1.9412490403784959,2.5981845106452357,82.57736027195499,54.7953590185199,73.33856188502865,0.6797813465413824
2,TCN,season,6,autoformer_same,step_6,1.9666902778387434,2.6260083992085694,85.88158600229234,55.52007014298776,74.13273509090136,0.6728495754275481
2,GRU,trend,12,autoformer_same,step_1,0.5204181032198616,0.656415083763057,13.360296031855444,4.240879940417127,5.349117022077277,0.9917219676249582
2,GRU,trend,12,autoformer_same,step_2,0.8092877515295537,1.0282608876994417,17.848230166696887,6.592820004115938,8.37667243196845,0.9797165721785263
2,GRU,trend,12,autoformer_same,step_3,1.0632049384922109,1.3614097360529278,20.81333104805427,8.65860880679372,11.087150692913289,0.9644970703711198
2,GRU,trend,12,autoformer_same,step_4,1.288918863017834,1.7014030540847125,24.266285599262986,10.493587807094075,13.851780280679044,0.9446310273320685
2,GRU,trend,12,autoformer_same,step_5,1.4978926025791575,2.0302291748985475,27.813717174538468,12.191747283068452,16.524575240156732,0.9212591393694591
2,GRU,trend,12,autoformer_same,step_6,1.7024586542080342,2.341380761931035,30.775475861547203,13.853811182785902,19.053058506750137,0.8953701974982509
2,GRU,season,12,autoformer_same,step_1,2.4332661328561174,3.288897064764213,57.52001713985856,34.89059707161309,47.159480131461166,0.8593515261103337
